transaction_id,card_id,timestamp,amount,merchant_id,merchant_name,category,city,lat,lon,is_home_city,is_night,income_tier,is_fraud,fraud_type
TXN_000142,CARD_0040,2024-01-29 13:47:01,42.4,MERCH_0014,Online_Shopping_Store_41,Online Shopping,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000156,CARD_0049,2024-01-29 20:32:57,16.71,MERCH_0116,Entertainment_Store_23,Entertainment,New York,40.7128,-74.006,1,0,mid,0,
TXN_000827,CARD_0010,2024-01-30 00:37:13,174.43,MERCH_0048,Dining_Store_14,Dining,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000686,CARD_0010,2024-01-30 04:22:33,0.86,MERCH_0079,Grocery_Store_20,Grocery,New York,40.7128,-74.006,0,1,mid,1,CARD_TESTING
TXN_000848,CARD_0023,2024-01-30 09:29:39,403.88,MERCH_0013,Fuel_Store_19,Fuel,Chicago,41.8781,-87.6298,1,0,premium,0,
TXN_000453,CARD_0013,2024-01-30 16:17:48,64.07,MERCH_0187,Grocery_Store_9,Grocery,San Antonio,29.4241,-98.4936,0,0,low,0,
TXN_000057,CARD_0004,2024-01-30 20:47:11,40.41,MERCH_0074,Education_Store_29,Education,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000543,CARD_0004,2024-01-30 22:35:40,38.29,MERCH_0145,Education_Store_41,Education,Austin,30.2672,-97.7431,0,1,low,0,
TXN_000451,CARD_0020,2024-01-31 01:31:37,59.5,MERCH_0117,Retail_Store_47,Retail,Austin,30.2672,-97.7431,1,1,high,0,
TXN_000748,CARD_0019,2024-01-31 03:38:06,71.35,MERCH_0187,Fuel_Store_37,Fuel,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000324,CARD_0035,2024-01-31 07:23:24,46.85,MERCH_0174,Fuel_Store_7,Fuel,Phoenix,33.4484,-112.074,1,0,low,0,
TXN_000288,CARD_0034,2024-01-31 12:35:53,49.99,MERCH_0043,Entertainment_Store_28,Entertainment,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000212,CARD_0031,2024-01-31 16:36:43,58.16,MERCH_0038,Utilities_Store_44,Utilities,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000783,CARD_0040,2024-01-31 17:22:41,0.01,MERCH_0057,Online_Shopping_Store_5,Online Shopping,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000718,CARD_0016,2024-01-31 19:54:28,45.5,MERCH_0114,Fuel_Store_4,Fuel,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000738,CARD_0043,2024-02-01 05:07:53,34.16,MERCH_0107,Fuel_Store_10,Fuel,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000537,CARD_0037,2024-02-01 07:01:52,99.99,MERCH_0020,Travel_Store_34,Travel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000091,CARD_0027,2024-02-01 14:45:54,89.52,MERCH_0136,Travel_Store_33,Travel,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000528,CARD_0007,2024-02-01 15:19:37,0.01,MERCH_0068,Travel_Store_47,Travel,Chicago,41.8781,-87.6298,0,0,premium,0,
TXN_000016,CARD_0015,2024-02-01 15:49:49,64.06,MERCH_0064,Online_Shopping_Store_8,Online Shopping,Austin,30.2672,-97.7431,0,0,mid,0,
TXN_000627,CARD_0009,2024-02-02 03:43:10,265.57,MERCH_0026,Entertainment_Store_3,Entertainment,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000243,CARD_0027,2024-02-02 09:31:09,2.03,MERCH_0098,Healthcare_Store_29,Healthcare,San Antonio,29.4241,-98.4936,0,0,mid,1,CARD_TESTING
TXN_000446,CARD_0046,2024-02-02 11:08:28,46.15,MERCH_0116,Online_Shopping_Store_18,Online Shopping,Philadelphia,39.9526,-75.1652,0,0,low,0,
TXN_000313,CARD_0008,2024-02-02 22:45:08,127.39,MERCH_0153,Travel_Store_9,Travel,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000045,CARD_0045,2024-02-03 07:50:50,44.22,MERCH_0151,Education_Store_49,Education,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000065,CARD_0004,2024-02-03 18:21:23,52.62,MERCH_0195,Utilities_Store_4,Utilities,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000247,CARD_0018,2024-02-03 22:14:07,13.44,MERCH_0108,Entertainment_Store_40,Entertainment,Los Angeles,34.0522,-118.2437,0,1,low,0,
TXN_000006,CARD_0037,2024-02-04 05:08:25,81.98,MERCH_0138,Travel_Store_44,Travel,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000652,CARD_0023,2024-02-04 06:54:56,151.27,MERCH_0158,Fuel_Store_29,Fuel,Chicago,41.8781,-87.6298,1,0,premium,0,
TXN_000863,CARD_0046,2024-02-04 11:29:07,24.29,MERCH_0055,Online_Shopping_Store_33,Online Shopping,New York,40.7128,-74.006,1,0,low,0,
TXN_000426,CARD_0012,2024-02-04 16:44:17,258.78,MERCH_0181,Online_Shopping_Store_13,Online Shopping,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000763,CARD_0017,2024-02-04 18:06:12,87.55,MERCH_0182,Online_Shopping_Store_8,Online Shopping,Houston,29.7604,-95.3698,0,0,mid,0,
TXN_000204,CARD_0036,2024-02-05 00:54:39,12.46,MERCH_0116,Dining_Store_49,Dining,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000377,CARD_0005,2024-02-05 14:16:53,48.03,MERCH_0085,Online_Shopping_Store_8,Online Shopping,Houston,29.7604,-95.3698,1,0,low,0,
TXN_000376,CARD_0009,2024-02-05 15:56:04,0.01,MERCH_0020,Utilities_Store_2,Utilities,Los Angeles,34.0522,-118.2437,0,0,high,0,
TXN_000661,CARD_0012,2024-02-05 19:08:27,369.07,MERCH_0011,Retail_Store_16,Retail,Austin,30.2672,-97.7431,0,0,high,0,
TXN_000613,CARD_0003,2024-02-05 20:27:25,23.91,MERCH_0054,Travel_Store_31,Travel,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000917,CARD_0026,2024-02-06 00:19:31,23.94,MERCH_0197,Retail_Store_42,Retail,New York,40.7128,-74.006,1,1,low,0,
TXN_000221,CARD_0014,2024-02-06 08:56:01,0.01,MERCH_0190,Grocery_Store_38,Grocery,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000333,CARD_0028,2024-02-06 10:00:52,12.48,MERCH_0078,Online_Shopping_Store_11,Online Shopping,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000457,CARD_0010,2024-02-06 23:44:16,74.66,MERCH_0170,Dining_Store_7,Dining,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000022,CARD_0004,2024-02-07 05:31:28,5.55,MERCH_0179,Education_Store_2,Education,Seattle,47.6062,-122.3321,1,1,low,0,
TXN_000215,CARD_0034,2024-02-07 07:42:58,37.88,MERCH_0118,Entertainment_Store_35,Entertainment,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000295,CARD_0046,2024-02-07 17:40:51,90.79,MERCH_0105,Online_Shopping_Store_44,Online Shopping,New York,40.7128,-74.006,1,0,low,0,
TXN_000520,CARD_0020,2024-02-07 19:25:42,134.61,MERCH_0037,Fuel_Store_11,Fuel,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000957,CARD_0012,2024-02-07 23:48:55,297.53,MERCH_0173,Entertainment_Store_7,Entertainment,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000276,CARD_0015,2024-02-08 01:19:18,131.58,MERCH_0176,Fuel_Store_18,Fuel,Chicago,41.8781,-87.6298,1,1,mid,0,
TXN_000540,CARD_0018,2024-02-08 01:45:14,38.59,MERCH_0107,Utilities_Store_22,Utilities,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000040,CARD_0032,2024-02-08 04:21:27,177.4,MERCH_0049,Fuel_Store_6,Fuel,Phoenix,33.4484,-112.074,0,1,high,0,
TXN_000340,CARD_0047,2024-02-08 08:23:58,66.9,MERCH_0023,Entertainment_Store_7,Entertainment,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000336,CARD_0001,2024-02-08 09:58:46,121.3,MERCH_0179,Entertainment_Store_22,Entertainment,New York,40.7128,-74.006,1,0,mid,0,
TXN_000639,CARD_0015,2024-02-08 16:02:04,61.53,MERCH_0142,Entertainment_Store_33,Entertainment,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000710,CARD_0020,2024-02-08 21:43:27,0.01,MERCH_0200,Fuel_Store_13,Fuel,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000100,CARD_0024,2024-02-09 02:36:18,62.19,MERCH_0140,Healthcare_Store_42,Healthcare,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000330,CARD_0026,2024-02-09 05:01:31,20.77,MERCH_0141,Healthcare_Store_37,Healthcare,New York,40.7128,-74.006,1,1,low,0,
TXN_000433,CARD_0017,2024-02-09 06:39:47,128.78,MERCH_0102,Entertainment_Store_38,Entertainment,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000521,CARD_0012,2024-02-09 17:48:14,0.01,MERCH_0172,Entertainment_Store_37,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000235,CARD_0040,2024-02-09 18:04:07,117.49,MERCH_0107,Healthcare_Store_45,Healthcare,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000805,CARD_0038,2024-02-10 00:47:47,987.97,MERCH_0011,Travel_Store_31,Travel,New York,40.7128,-74.006,0,1,premium,0,
TXN_000394,CARD_0023,2024-02-10 04:23:05,232.59,MERCH_0046,Entertainment_Store_47,Entertainment,Chicago,41.8781,-87.6298,1,1,premium,0,
TXN_000471,CARD_0037,2024-02-10 07:36:53,248.95,MERCH_0180,Travel_Store_40,Travel,Philadelphia,39.9526,-75.1652,0,0,high,0,
TXN_000359,CARD_0027,2024-02-10 09:54:22,54.42,MERCH_0070,Healthcare_Store_5,Healthcare,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000843,CARD_0030,2024-02-10 09:55:38,162.78,MERCH_0121,Fuel_Store_8,Fuel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000190,CARD_0046,2024-02-10 14:01:53,28.77,MERCH_0065,Online_Shopping_Store_13,Online Shopping,Austin,30.2672,-97.7431,0,0,low,0,
TXN_000401,CARD_0044,2024-02-10 14:31:02,598.51,MERCH_0076,Retail_Store_2,Retail,Los Angeles,34.0522,-118.2437,1,0,premium,0,
TXN_000674,CARD_0013,2024-02-10 17:29:58,0.01,MERCH_0052,Dining_Store_49,Dining,San Antonio,29.4241,-98.4936,0,0,low,0,
TXN_000411,CARD_0038,2024-02-10 22:51:18,731.6,MERCH_0108,Online_Shopping_Store_35,Online Shopping,Seattle,47.6062,-122.3321,1,1,premium,0,
TXN_000592,CARD_0022,2024-02-11 01:54:05,25.91,MERCH_0114,Fuel_Store_50,Fuel,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000357,CARD_0008,2024-02-11 02:42:25,50.42,MERCH_0063,Retail_Store_3,Retail,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000558,CARD_0048,2024-02-11 08:36:43,90.69,MERCH_0141,Dining_Store_40,Dining,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000660,CARD_0025,2024-02-11 14:38:54,0.01,MERCH_0137,Travel_Store_6,Travel,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000021,CARD_0010,2024-02-11 15:02:58,43.7,MERCH_0120,Travel_Store_27,Travel,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000307,CARD_0030,2024-02-11 17:36:57,60.99,MERCH_0169,Fuel_Store_28,Fuel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000672,CARD_0039,2024-02-11 19:01:42,278.71,MERCH_0155,Entertainment_Store_31,Entertainment,Houston,29.7604,-95.3698,1,0,premium,0,
TXN_000781,CARD_0038,2024-02-11 22:29:52,790.65,MERCH_0012,Online_Shopping_Store_16,Online Shopping,Seattle,47.6062,-122.3321,1,1,premium,0,
TXN_000641,CARD_0016,2024-02-11 22:32:04,28.52,MERCH_0146,Online_Shopping_Store_14,Online Shopping,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000370,CARD_0018,2024-02-12 01:12:01,41.13,MERCH_0043,Utilities_Store_29,Utilities,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000152,CARD_0029,2024-02-12 02:53:33,75.94,MERCH_0095,Travel_Store_44,Travel,San Antonio,29.4241,-98.4936,1,1,mid,0,
TXN_000912,CARD_0049,2024-02-12 09:11:20,116.46,MERCH_0162,Utilities_Store_21,Utilities,New York,40.7128,-74.006,1,0,mid,0,
TXN_000232,CARD_0025,2024-02-12 09:27:06,21.94,MERCH_0150,Entertainment_Store_47,Entertainment,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000616,CARD_0008,2024-02-12 11:22:20,60.82,MERCH_0063,Travel_Store_1,Travel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000185,CARD_0009,2024-02-12 14:42:01,31.53,MERCH_0034,Healthcare_Store_40,Healthcare,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000689,CARD_0032,2024-02-12 19:38:04,29.34,MERCH_0002,Fuel_Store_16,Fuel,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000778,CARD_0038,2024-02-12 22:15:20,581.46,MERCH_0128,Entertainment_Store_35,Entertainment,Seattle,47.6062,-122.3321,1,1,premium,0,
TXN_000808,CARD_0019,2024-02-13 00:44:58,105.53,MERCH_0042,Fuel_Store_46,Fuel,New York,40.7128,-74.006,0,1,mid,0,
TXN_000272,CARD_0010,2024-02-13 08:59:07,42.95,MERCH_0096,Online_Shopping_Store_26,Online Shopping,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000198,CARD_0021,2024-02-13 12:18:27,30.75,MERCH_0025,Entertainment_Store_4,Entertainment,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000222,CARD_0016,2024-02-13 15:25:07,21.95,MERCH_0060,Education_Store_4,Education,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000964,CARD_0038,2024-02-13 16:09:36,233.61,MERCH_0162,Travel_Store_46,Travel,Seattle,47.6062,-122.3321,1,0,premium,0,
TXN_000069,CARD_0031,2024-02-13 20:55:03,23.67,MERCH_0131,Travel_Store_48,Travel,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000015,CARD_0026,2024-02-13 22:00:46,30.94,MERCH_0200,Online_Shopping_Store_28,Online Shopping,New York,40.7128,-74.006,1,1,low,0,
TXN_000351,CARD_0004,2024-02-14 00:09:09,6.01,MERCH_0015,Dining_Store_20,Dining,Los Angeles,34.0522,-118.2437,0,1,low,0,
TXN_000981,CARD_0001,2024-02-14 03:45:55,130.86,MERCH_0044,Fuel_Store_6,Fuel,New York,40.7128,-74.006,1,1,mid,0,
TXN_000019,CARD_0049,2024-02-14 12:04:32,18.26,MERCH_0113,Healthcare_Store_5,Healthcare,New York,40.7128,-74.006,1,0,mid,0,
TXN_000342,CARD_0009,2024-02-14 14:26:13,89.28,MERCH_0200,Entertainment_Store_45,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000618,CARD_0006,2024-02-14 18:28:48,0.01,MERCH_0016,Retail_Store_23,Retail,Philadelphia,39.9526,-75.1652,1,0,mid,0,
TXN_000064,CARD_0021,2024-02-15 10:21:46,55.12,MERCH_0119,Retail_Store_27,Retail,New York,40.7128,-74.006,0,0,low,0,
TXN_000049,CARD_0004,2024-02-15 10:42:23,34.09,MERCH_0126,Grocery_Store_5,Grocery,Los Angeles,34.0522,-118.2437,0,0,low,0,
TXN_000910,CARD_0016,2024-02-15 12:53:10,56.21,MERCH_0093,Education_Store_44,Education,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000688,CARD_0049,2024-02-15 13:26:21,88.92,MERCH_0002,Fuel_Store_39,Fuel,New York,40.7128,-74.006,1,0,mid,0,
TXN_000083,CARD_0041,2024-02-15 17:10:55,22.61,MERCH_0074,Education_Store_44,Education,Seattle,47.6062,-122.3321,1,0,mid,0,
TXN_000552,CARD_0009,2024-02-15 19:31:04,171.2,MERCH_0105,Healthcare_Store_17,Healthcare,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000134,CARD_0010,2024-02-16 01:46:57,79.99,MERCH_0127,Travel_Store_30,Travel,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000899,CARD_0011,2024-02-16 03:50:58,31.06,MERCH_0080,Travel_Store_30,Travel,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000508,CARD_0025,2024-02-16 04:28:16,31.34,MERCH_0131,Fuel_Store_29,Fuel,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000993,CARD_0024,2024-02-16 18:08:52,351.7,MERCH_0032,Fuel_Store_29,Fuel,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000181,CARD_0050,2024-02-16 20:27:06,65.47,MERCH_0178,Entertainment_Store_32,Entertainment,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000931,CARD_0012,2024-02-16 20:27:35,0.01,MERCH_0136,Travel_Store_28,Travel,Chicago,41.8781,-87.6298,0,0,high,0,
TXN_000932,CARD_0010,2024-02-16 20:57:14,65.55,MERCH_0072,Utilities_Store_48,Utilities,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000402,CARD_0021,2024-02-17 00:04:18,45.03,MERCH_0024,Fuel_Store_22,Fuel,Chicago,41.8781,-87.6298,0,1,low,0,
TXN_000436,CARD_0018,2024-02-17 00:09:16,22.8,MERCH_0015,Utilities_Store_39,Utilities,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000555,CARD_0017,2024-02-17 00:49:42,146.11,MERCH_0071,Entertainment_Store_44,Entertainment,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000321,CARD_0029,2024-02-17 07:21:42,12.49,MERCH_0199,Utilities_Store_16,Utilities,Los Angeles,34.0522,-118.2437,0,0,mid,0,
TXN_000419,CARD_0027,2024-02-17 13:04:12,30.09,MERCH_0010,Travel_Store_12,Travel,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000501,CARD_0036,2024-02-17 13:30:54,52.8,MERCH_0085,Retail_Store_30,Retail,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000546,CARD_0033,2024-02-17 14:43:45,29.34,MERCH_0097,Utilities_Store_25,Utilities,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000372,CARD_0030,2024-02-17 16:50:03,196.26,MERCH_0011,Education_Store_14,Education,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000106,CARD_0012,2024-02-17 18:23:15,232.72,MERCH_0200,Online_Shopping_Store_24,Online Shopping,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000066,CARD_0014,2024-02-18 01:40:58,42.09,MERCH_0156,Grocery_Store_16,Grocery,Dallas,32.7767,-96.797,0,1,low,0,
TXN_000743,CARD_0033,2024-02-18 11:09:42,53.12,MERCH_0181,Travel_Store_24,Travel,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000790,CARD_0041,2024-02-18 18:30:10,135.66,MERCH_0157,Online_Shopping_Store_45,Online Shopping,Seattle,47.6062,-122.3321,1,0,mid,0,
TXN_000659,CARD_0043,2024-02-18 20:03:39,134.19,MERCH_0075,Retail_Store_42,Retail,Philadelphia,39.9526,-75.1652,0,0,mid,0,
TXN_000120,CARD_0012,2024-02-19 04:31:41,166.09,MERCH_0145,Entertainment_Store_43,Entertainment,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000690,CARD_0036,2024-02-20 01:26:52,21.16,MERCH_0013,Travel_Store_12,Travel,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000180,CARD_0042,2024-02-20 03:56:23,36.0,MERCH_0031,Healthcare_Store_17,Healthcare,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000745,CARD_0050,2024-02-20 07:05:45,13.53,MERCH_0190,Grocery_Store_43,Grocery,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000205,CARD_0036,2024-02-20 08:23:35,59.12,MERCH_0096,Grocery_Store_22,Grocery,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000381,CARD_0006,2024-02-20 08:37:56,44.99,MERCH_0064,Retail_Store_41,Retail,Philadelphia,39.9526,-75.1652,1,0,mid,0,
TXN_000578,CARD_0033,2024-02-20 10:45:06,36.12,MERCH_0139,Utilities_Store_3,Utilities,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000384,CARD_0050,2024-02-20 13:37:44,86.31,MERCH_0041,Healthcare_Store_7,Healthcare,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000751,CARD_0040,2024-02-20 13:47:55,72.77,MERCH_0190,Online_Shopping_Store_10,Online Shopping,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000459,CARD_0008,2024-02-20 21:17:35,19.26,MERCH_0052,Entertainment_Store_50,Entertainment,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000012,CARD_0006,2024-02-21 01:57:26,78.61,MERCH_0193,Education_Store_16,Education,Philadelphia,39.9526,-75.1652,1,1,mid,0,
TXN_000566,CARD_0036,2024-02-21 05:00:47,51.2,MERCH_0058,Entertainment_Store_39,Entertainment,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000606,CARD_0018,2024-02-21 05:48:14,30.55,MERCH_0035,Dining_Store_19,Dining,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000020,CARD_0046,2024-02-21 10:20:44,8.66,MERCH_0021,Entertainment_Store_9,Entertainment,New York,40.7128,-74.006,1,0,low,0,
TXN_000602,CARD_0023,2024-02-21 14:48:46,0.01,MERCH_0003,Entertainment_Store_50,Entertainment,Chicago,41.8781,-87.6298,1,0,premium,0,
TXN_000924,CARD_0018,2024-02-21 19:59:44,26.99,MERCH_0154,Utilities_Store_14,Utilities,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000315,CARD_0032,2024-02-21 23:45:58,301.78,MERCH_0014,Education_Store_23,Education,Austin,30.2672,-97.7431,1,1,high,0,
TXN_000868,CARD_0027,2024-02-22 07:20:45,69.75,MERCH_0174,Utilities_Store_24,Utilities,Houston,29.7604,-95.3698,0,0,mid,0,
TXN_000318,CARD_0015,2024-02-22 13:49:42,59.31,MERCH_0198,Online_Shopping_Store_50,Online Shopping,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000169,CARD_0003,2024-02-22 19:40:18,29.53,MERCH_0081,Education_Store_20,Education,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000052,CARD_0029,2024-02-23 12:33:55,27.55,MERCH_0026,Online_Shopping_Store_49,Online Shopping,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000518,CARD_0010,2024-02-23 15:36:14,156.49,MERCH_0142,Retail_Store_36,Retail,Philadelphia,39.9526,-75.1652,0,0,mid,0,
TXN_000374,CARD_0044,2024-02-23 18:59:30,453.77,MERCH_0064,Online_Shopping_Store_7,Online Shopping,Dallas,32.7767,-96.797,0,0,premium,0,
TXN_000305,CARD_0005,2024-02-24 01:08:27,51.92,MERCH_0166,Online_Shopping_Store_7,Online Shopping,Houston,29.7604,-95.3698,1,1,low,0,
TXN_000643,CARD_0042,2024-02-24 01:41:55,50.43,MERCH_0200,Online_Shopping_Store_4,Online Shopping,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000161,CARD_0016,2024-02-24 04:58:23,42.01,MERCH_0118,Education_Store_5,Education,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000930,CARD_0025,2024-02-24 10:49:54,27.03,MERCH_0011,Travel_Store_38,Travel,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000097,CARD_0003,2024-02-24 18:51:18,16.88,MERCH_0035,Travel_Store_25,Travel,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000662,CARD_0034,2024-02-24 21:17:12,0.01,MERCH_0161,Utilities_Store_20,Utilities,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000857,CARD_0015,2024-02-25 08:05:25,99.65,MERCH_0020,Online_Shopping_Store_2,Online Shopping,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000702,CARD_0005,2024-02-25 09:34:38,58.42,MERCH_0030,Healthcare_Store_44,Healthcare,Houston,29.7604,-95.3698,1,0,low,0,
TXN_000833,CARD_0008,2024-02-25 10:54:54,0.01,MERCH_0156,Retail_Store_42,Retail,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000709,CARD_0049,2024-02-25 11:46:32,112.37,MERCH_0096,Entertainment_Store_29,Entertainment,New York,40.7128,-74.006,1,0,mid,0,
TXN_000090,CARD_0003,2024-02-25 14:35:24,9.92,MERCH_0084,Retail_Store_48,Retail,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000013,CARD_0044,2024-02-25 21:00:43,435.01,MERCH_0197,Education_Store_5,Education,Los Angeles,34.0522,-118.2437,1,0,premium,0,
TXN_000610,CARD_0027,2024-02-26 02:00:40,116.44,MERCH_0021,Healthcare_Store_49,Healthcare,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000880,CARD_0009,2024-02-26 05:49:32,302.86,MERCH_0173,Education_Store_32,Education,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000526,CARD_0001,2024-02-26 09:05:16,83.78,MERCH_0035,Travel_Store_44,Travel,New York,40.7128,-74.006,1,0,mid,0,
TXN_000371,CARD_0030,2024-02-26 12:37:25,122.46,MERCH_0116,Travel_Store_20,Travel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000580,CARD_0030,2024-02-26 19:36:48,324.44,MERCH_0157,Education_Store_17,Education,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000218,CARD_0032,2024-02-27 01:36:57,244.37,MERCH_0074,Entertainment_Store_8,Entertainment,Austin,30.2672,-97.7431,1,1,high,0,
TXN_000396,CARD_0039,2024-02-27 06:41:49,519.03,MERCH_0037,Travel_Store_22,Travel,Houston,29.7604,-95.3698,1,0,premium,0,
TXN_000254,CARD_0034,2024-02-27 08:55:58,45.87,MERCH_0062,Utilities_Store_15,Utilities,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000197,CARD_0046,2024-02-27 11:26:48,48.52,MERCH_0144,Fuel_Store_7,Fuel,New York,40.7128,-74.006,1,0,low,0,
TXN_000646,CARD_0003,2024-02-27 11:26:50,17.3,MERCH_0188,Travel_Store_26,Travel,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000292,CARD_0020,2024-02-27 17:16:24,220.99,MERCH_0075,Healthcare_Store_48,Healthcare,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000383,CARD_0033,2024-02-27 21:19:51,29.91,MERCH_0057,Grocery_Store_2,Grocery,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000491,CARD_0041,2024-02-28 00:41:15,0.01,MERCH_0150,Education_Store_37,Education,Seattle,47.6062,-122.3321,1,1,mid,0,
TXN_000888,CARD_0025,2024-02-28 00:51:37,33.74,MERCH_0173,Travel_Store_14,Travel,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000136,CARD_0040,2024-02-28 04:15:34,106.58,MERCH_0078,Online_Shopping_Store_18,Online Shopping,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000651,CARD_0028,2024-02-28 05:08:17,55.49,MERCH_0109,Travel_Store_24,Travel,Los Angeles,34.0522,-118.2437,0,1,low,0,
TXN_000683,CARD_0017,2024-02-28 08:00:10,77.05,MERCH_0184,Dining_Store_47,Dining,Austin,30.2672,-97.7431,1,0,mid,0,
